house_mdn_value,house_mdn_age,households,rooms,bedrooms,population,mdn_income,longitude,latitude,dist_coast,dist_la,dist_sd,dist_sf,dist_sj
178800,26,645,2335,669,1986,2.9974,-118.59,34.21,19474.8306278395,36384.1829977277,212543.109272923,525708.686079123,457728.566569146
201900,18,178,847,185,733,5.2149,-118.59,34.2,18363.9113123304,35862.9681012928,211679.844398899,526561.271567682,458585.190395513
220900,37,249,1389,252,826,5.015,-118.58,34.2,18427.6282103553,35047.319687585,211100.235865593,527151.611847122,459171.523381755
258400,27,586,2795,606,1702,3.7798,-118.57,34.22,20740.2880950963,35355.1089857125,212261.640277149,526042.159003525,458050.827986905
270500,23,765,4891,793,2447,5.8798,-118.57,34.21,19638.0155544536,34782.7700496465,211391.242602206,526892.005055801,458904.30096696
255200,17,708,3262,753,1879,4.1359,-118.57,34.22,20740.2880950963,35355.1089857125,212261.640277149,526042.159003525,458050.827986905
299300,13,1226,6227,1317,3739,4.0313,-118.58,34.21,19534.9172782346,35580.5812331756,211965.929002837,526299.910405131,458315.923919721
228200,35,468,2560,441,1428,5.6345,-118.58,34.22,20642.7073553122,36140.1957291848,212833.909511528,525449.17931658,457461.425117375
250900,27,344,2209,353,1034,4.7125,-118.58,34.21,19534.9172782346,35580.5812331756,211965.929002837,526299.910405131,458315.923919721
227700,34,305,1943,320,895,5.0462,-118.59,34.21,19474.8306278395,36384.1829977277,212543.109272923,525708.686079123,457728.566569146
225400,34,514,2389,521,1560,4.8333,-118.59,34.21,19474.8306278395,36384.1829977277,212543.109272923,525708.686079123,457728.566569146
227500,21,2387,9512,2560,7282,2.8039,-118.6,34.21,19458.1540667689,37193.2000013002,213122.763145409,525118.335023685,457142.232851832
251500,34,576,3494,557,1861,5.6407,-118.61,34.21,19484.9990552459,38007.2864342285,213704.87048672,524528.860193622,456556.926717713
241300,33,289,1636,275,866,5.6356,-118.62,34.22,20661.8874614936,39339.2326712436,215147.748630213,523085.985637859,455114.040624383
258600,26,513,3234,517,1597,6.1074,-118.62,34.21,19555.1863571654,38826.1234106026,214289.411297282,523940.264552632,455972.652130053
232900,34,428,2633,471,1313,4.0909,-118.62,34.22,20661.8874614936,39339.2326712436,215147.748630213,523085.985637859,455114.040624383
180500,41,245,1058,228,778,3.3534,-118.61,34.21,19484.9990552459,38007.2864342285,213704.87048672,524528.860193622,456556.926717713
160900,16,475,1718,467,896,3.6296,-118.61,34.2,18374.6958021021,37508.8234613153,212846.453814855,525383.216039879,457415.60203609
227100,33,406,2609,431,1208,5.4527,-118.61,34.21,19484.9990552459,38007.2864342285,213704.87048672,524528.860193622,456556.926717713
235800,23,492,3098,542,1486,5.7613,-118.62,34.2,18449.1163940334,38338.4054045224,213433.414280791,524795.50669661,456832.354554481
244800,31,588,3952,647,1762,5.5709,-118.63,34.21,19668.2519686284,39649.4166002343,214876.365711972,523352.551073312,455389.41306545
390000,16,574,4312,574,1902,8.4438,-118.64,34.22,20915.9432610394,40969.1445909466,216319.2470167,521909.665394444,453946.540159422
338400,23,1058,7480,1084,3037,6.9223,-118.65,34.2,18940.9775459723,40850.5207972163,215208.679100164,523037.687965168,455088.846528711
234900,32,545,3233,553,1678,5.0025,-118.62,34.2,18449.1163940334,38338.4054045224,213433.414280791,524795.50669661,456832.354554481
336100,19,950,7411,1045,2814,6.7785,-118.63,34.2,18568.9322026904,39172.0482215612,214022.785203335,524208.680251863,456250.143487995
183500,17,785,2737,868,2924,2.5797,-118.59,34.21,19474.8306278395,36384.1829977277,212543.109272923,525708.686079123,457728.566569146
179800,21,677,1789,679,2300,2.754,-118.59,34.2,18363.9113123304,35862.9681012928,211679.844398899,526561.271567682,458585.190395513
150000,10,829,2869,941,2162,3.2297,-118.6,34.2,18346.2228666275,36683.5779054795,212261.923807641,525971.805315889,457999.88196723
182300,19,784,2581,857,2004,2.6159,-118.6,34.21,19458.1540667689,37193.2000013002,213122.763145409,525118.335023685,457142.232851832
221000,35,355,1770,362,1083,5.0483,-118.56,34.2,18690.9245241425,33432.3574022521,209948.513216318,528334.90274052,460347.247337427
190400,36,179,878,167,499,4.1181,-118.57,34.21,19638.0155544536,34782.7700496465,211391.242602206,526892.005055801,458904.30096696
208000,18,1699,7157,1869,4642,3.1818,-118.57,34.2,18536.8989252612,34236.987268889,210523.118621425,527742.8232149,459758.876999982
223700,21,692,2979,744,1824,3.5,-118.58,34.2,18427.6282103553,35047.319687585,211100.235865593,527151.611847122,459171.523381755
215600,36,426,2600,441,1246,4.1111,-118.56,34.19,17600.8286090133,32901.6583287388,209080.244029985,529185.807543735,461201.900179259
201500,36,445,2559,469,1358,4.5568,-118.57,34.2,18536.8989252612,34236.987268889,210523.118621425,527742.8232149,459758.876999982
209200,33,315,1759,311,943,5.223,-118.57,34.2,18536.8989252612,34236.987268889,210523.118621425,527742.8232149,459758.876999982
220200,35,249,1558,267,793,5.1463,-118.58,34.2,18427.6282103553,35047.319687585,211100.235865593,527151.611847122,459171.523381755
221300,35,216,1323,228,756,4.233,-118.58,34.2,18427.6282103553,35047.319687585,211100.235865593,527151.611847122,459171.523381755
266700,34,347,2185,372,986,4.8125,-118.56,34.19,17600.8286090133,32901.6583287388,209080.244029985,529185.807543735,461201.900179259
224900,35,336,2329,399,966,3.8839,-118.58,34.19,17320.9362371609,34541.6316424575,210236.858355955,528004.278946829,460028.217362165
222800,27,1033,4286,1071,2863,3.3125,-118.58,34.19,17320.9362371609,34541.6316424575,210236.858355955,528004.278946829,460028.217362165
187500,15,1078,3061,1079,2173,2.85,-118.58,34.19,17320.9362371609,34541.6316424575,210236.858355955,528004.278946829,460028.217362165
340500,28,143,908,142,368,5.6159,-118.58,34.18,16214.9636165389,34064.7450982539,209375.825119941,528857.907033498,460885.999757469
244800,29,388,2421,402,1120,5.0309,-118.62,34.2,18449.1163940334,38338.4054045224,213433.414280791,524795.50669661,456832.354554481
333100,25,439,3124,468,1241,6.4044,-118.62,34.18,16239.3856727969,37443.0605385411,211728.554659503,526508.8618912,458555.00760862
267400,35,315,1934,307,905,5.5101,-118.62,34.19,17343.7983222445,37877.0595052026,212579.785852067,525651.707368216,457693.141750313
245800,29,270,1673,284,794,5.5191,-118.61,34.2,18374.6958021021,37508.8234613153,212846.453814855,525383.216039879,457415.60203609
246400,28,701,3824,749,1790,4.1154,-118.61,34.19,17264.6044199507,37037.0448608383,211990.392759853,526238.532212824,458275.36458765
210100,34,127,703,127,369,4.3125,-118.61,34.19,17264.6044199507,37037.0448608383,211990.392759853,526238.532212824,458275.36458765
213900,16,3302,14912,4183,5105,2.8312,-118.6,34.19,17234.2939977193,36200.9459823444,211403.426936618,526826.237722803,458858.62076088
259600,32,563,3568,591,1741,5.1529,-118.63,34.19,17471.2109760455,38720.7350604836,213171.586074528,525065.766147926,457111.956203426
433000,32,233,1646,242,697,6.6689,-118.63,34.18,16375.4097648174,38296.3982901076,212322.796966314,525923.80408406,457974.845101782
245600,30,377,2399,373,1062,6.0094,-118.64,34.19,17645.797910984,39567.8373429081,213765.773429709,524480.711519653,456531.811914611
248400,33,470,3017,494,1423,5.6163,-118.64,34.19,17645.797910984,39567.8373429081,213765.773429709,524480.711519653,456531.811914611
263400,33,615,3808,623,1784,5.1641,-118.64,34.18,16561.574255511,39152.7828346113,212919.422764476,525339.633576828,457395.724700554
247300,28,521,3274,571,1424,4.4167,-118.64,34.19,17645.797910984,39567.8373429081,213765.773429709,524480.711519653,456531.811914611
240300,27,326,1793,339,1016,4.925,-118.65,34.18,16796.2119996292,40012.01853139,213518.412068209,524756.353338959,456817.6503743
243000,27,497,2772,511,1346,5.2016,-118.65,34.19,17866.1762283185,40418.1508883941,214362.32806157,523896.546459845,455952.712864551
374900,23,1043,7544,1031,3221,7.642,-118.66,34.19,18130.6762205014,41271.4772051924,214961.230255803,523313.273953699,455374.663046976
338200,33,743,4769,787,2019,5.5798,-118.63,34.17,15281.9416023175,37899.9440234875,211476.446897521,526782.789408121,458838.804111466
409000,26,883,6767,903,2574,7.7846,-118.64,34.17,15481.2842418309,38765.1891606786,212075.523727293,526199.50119859,458260.705100887
439800,36,413,2981,441,1243,6.5304,-118.57,34.18,16339.067967878,33230.2608936847,208793.805111034,529447.357102117,461471.31370469
327300,35,342,2072,318,908,6.0928,-118.57,34.17,15242.9884046465,32771.9235924778,207932.673253184,530301.063516609,462329.162210259
334900,29,587,3393,574,1471,6.2064,-118.58,34.17,15109.8683091785,33617.8857684586,208517.165198295,529712.491461238,461744.864501814
271300,7,2447,11853,2691,4404,4.2009,-118.59,34.18,16142.4981673162,34903.558891434,209960.330713767,528269.3295477,460301.708263131
328900,19,1250,5944,1345,2372,3.8819,-118.61,34.17,15045.2448519451,36177.6577296851,210285.452496437,527952.026863964,459998.126997342
262800,32,296,1491,355,756,3.0404,-118.62,34.17,15136.0766409931,37037.3698601572,210879.749732949,527366.965614524,459417.946058692
308300,34,519,3268,538,1463,6.8482,-118.62,34.17,15136.0766409931,37037.3698601572,210879.749732949,527366.965614524,459417.946058692
389700,33,730,5252,760,2041,6.7977,-118.63,34.18,16375.4097648174,38296.3982901076,212322.796966314,525923.80408406,457974.845101782
367600,26,643,4607,656,1769,7.4918,-118.65,34.18,16796.2119996292,40012.01853139,213518.412068209,524756.353338959,456817.6503743
419000,25,843,6612,857,2519,8.3912,-118.66,34.18,17077.3250843848,40873.9255654374,214119.745036627,524173.96634858,456240.626105308
278500,31,360,1689,362,705,4,-118.61,34.17,15045.2448519451,36177.6577296851,210285.452496437,527952.026863964,459998.126997342
319100,32,749,4491,815,1696,4.9102,-118.61,34.15,12827.4576130935,35437.1909502014,208590.283563784,529669.307047932,461725.165540256
367400,29,624,4364,647,1550,6.8107,-118.61,34.16,13936.1077627493,35792.0702253601,209436.631752592,528810.196067442,460861.114753949
347700,33,411,2896,455,1116,6.0192,-118.63,34.16,14191.3457953213,37532.2558420214,210632.565269323,527642.717493138,459703.827199017
392700,30,495,3346,487,1296,7.457,-118.63,34.16,14191.3457953213,37532.2558420214,210632.565269323,527642.717493138,459703.827199017
409900,26,780,5661,791,2493,7.9814,-118.62,34.15,12933.8989087371,36314.6423263078,209189.536730946,529086.002183361,461147.016641065
296000,36,329,1887,359,761,5.4847,-118.59,34.17,15032.0672155373,34467.6755369305,209104.139597449,529124.792719638,461161.590132084
313100,37,544,3441,584,1283,4.1656,-118.6,34.16,13898.5269735987,34925.8691942826,208842.279608479,529395.261020402,461441.314336109
338500,32,631,3999,667,1628,6.0794,-118.6,34.16,13898.5269735987,34925.8691942826,208842.279608479,529395.261020402,461441.314336109
450700,21,535,3856,547,1422,8.4196,-118.58,34.15,12903.2111365435,32819.0728379757,206807.083464031,531424.510879971,463465.816961122
369700,29,304,2023,330,747,6.7694,-118.59,34.15,12811.9954394391,33689.221558102,207399.03601879,530838.56431498,462884.569591601
361900,28,695,4570,744,1693,6.14,-118.6,34.15,12786.6139979263,34561.992171747,207993.443048233,530253.495399464,462304.351156303
483100,19,145,1303,155,450,10.5511,-118.59,34.14,11702.5045104626,33348.8291823174,206550.183642875,531696.863567496,463747.65523464
311700,31,684,3073,674,1486,4.8984,-118.49,34.18,18143.9860505988,26758.4634950689,204229.657767226,534194.022370036,466190.169307797
295300,37,324,1893,365,911,4.8036,-118.51,34.18,18077.8040411862,28335.5677296121,205355.059836753,533002.218987532,465004.451872103
219000,31,760,3252,834,1411,3.1885,-118.51,34.17,16974.1982382276,27795.9972110937,204479.03921845,533850.673036413,465856.22213159
213100,43,349,1700,380,930,3.675,-118.52,34.18,17680.3594291251,29135.7398495376,205921.723537133,532407.59438312,464413.084479018
216000,46,393,2082,438,1047,3.6534,-118.52,34.18,17680.3594291251,29135.7398495376,205921.723537133,532407.59438312,464413.084479018
221800,42,386,1611,410,879,3.1923,-118.52,34.18,17680.3594291251,29135.7398495376,205921.723537133,532407.59438312,464413.084479018
243800,18,1348,6430,1412,2897,3.855,-118.53,34.17,16293.1271268717,29432.9300952471,205619.952168965,532664.026789116,464676.509001875
315900,11,160,1080,174,386,6.1274,-118.54,34.17,15957.5505137072,30260.2057694678,206194.302856201,532071.990500474,464088.156621112
311000,32,525,3011,529,1287,5.0605,-118.55,34.18,16737.1213995272,31575.6526061226,207637.305387355,530628.863326984,462644.993404012
457300,39,278,1819,291,770,5.4088,-118.56,34.18,16513.6470218679,32400.4408177785,208214.291536279,530037.676836176,462057.646213108
174500,17,1823,7214,1994,4100,3.0943,-118.54,34.18,17007.5637975208,30756.3010863895,207062.867797846,531220.913674522,463233.351411654
189300,16,1894,7194,1976,3687,3.1887,-118.53,34.18,17322.7745649514,29942.8325767302,206491.000042615,531813.824987453,463822.716383257
443600,34,373,2458,433,1034,5.6738,-118.54,34.17,15957.5505137072,30260.2057694678,206194.302856201,532071.990500474,464088.156621112
425000,25,860,3352,891,1815,2.8528,-118.54,34.17,15957.5505137072,30260.2057694678,206194.302856201,532071.990500474,464088.156621112
259600,20,4204,17377,4457,7450,3.2154,-118.52,34.17,16672.8541056018,28611.3586375906,205048.190382223,533256.921923679,465265.865444321
335400,39,435,2693,478,1219,5.17,-118.52,34.16,15679.4731984541,28121.1877199349,204176.974871261,534107.211579834,466119.736885897
290600,32,750,3554,762,1623,3.6141,-118.53,34.16,15275.0229473487,28956.7673174617,204751.236603153,533515.189000508,465531.389777836
424000,34,500,3547,523,1187,7.139,-118.5,34.16,15868.9303720905,26466.9775004069,203036.298190781,535293.824096386,467299.430836666
303600,37,155,880,154,369,4.1429,-118.5,34.17,16980.2051112266,26987.4086944794,203912.520542883,534445.277268187,466447.575259684
295800,28,1497,6270,1706,2549,3.2241,-118.43,34.15,16331.3978475109,20309.5013361092,198237.071167809,540317.071350152,472305.396346216
467600,42,217,1293,214,459,7.672,-118.43,34.15,16331.3978475109,20309.5013361092,198237.071167809,540317.071350152,472305.396346216
447400,26,590,2900,667,1090,3.7125,-118.43,34.15,16331.3978475109,20309.5013361092,198237.071167809,540317.071350152,472305.396346216
360600,31,426,1856,425,795,2.8448,-118.43,34.15,16331.3978475109,20309.5013361092,198237.071167809,540317.071350152,472305.396346216
382500,29,1326,5474,1457,2352,3.415,-118.44,34.15,15957.3422894596,21093.0011550147,198789.584508107,539718.304023325,471709.172597328
359100,15,1016,4420,1076,1669,4.6375,-118.44,34.15,15957.3422894596,21093.0011550147,198789.584508107,539718.304023325,471709.172597328
301700,37,279,1335,286,539,3.2813,-118.44,34.15,15957.3422894596,21093.0011550147,198789.584508107,539718.304023325,471709.172597328
304500,38,343,1387,337,713,2.9352,-118.44,34.15,15957.3422894596,21093.0011550147,198789.584508107,539718.304023325,471709.172597328
318300,22,1922,7828,2038,3303,3.6171,-118.45,34.16,16681.8364069994,22459.2694106846,200231.417894792,538275.199102321,470265.987998478
332600,10,266,1091,260,517,4.1727,-118.45,34.15,15628.667362858,21887.1904085307,199344.885321594,539120.371644853,471113.921019899
478400,20,753,3876,799,1334,4.5656,-118.45,34.15,15628.667362858,21887.1904085307,199344.885321594,539120.371644853,471113.921019899
265400,38,280,1495,300,598,3.4698,-118.46,34.16,16419.4828505566,23243.1603427387,200786.954055758,537677.238977448,469670.711887319
334900,16,1139,4590,1200,2195,3.8273,-118.46,34.16,16419.4828505566,23243.1603427387,200786.954055758,537677.238977448,469670.711887319
457300,7,1299,6306,1473,2381,4.642,-118.47,34.15,15118.8936444216,23503.2885850714,200463.756573127,537927.022891355,469926.349175532
392500,30,612,3823,740,1449,4.6,-118.47,34.16,16205.2837411234,24036.7546638173,201345.232850383,537080.118599872,469076.41437875
495500,31,424,2536,429,990,5.4591,-118.48,34.15,14942.8302566107,24323.355806525,201027.280974073,537331.612116669,469334.036338188
490800,33,267,1741,274,588,7.9625,-118.45,34.14,14584.2271980819,21357.7218003745,198460.621944477,539966.508821521,471962.948405983
366100,34,835,3659,921,1338,3.6202,-118.36,34.15,19968.8285951496,15260.386021837,194449.508312285,544531.58881685,476505.875582562
263100,23,1227,4604,1319,2391,3.1373,-118.37,34.15,19359.8182778048,15920.0928264406,194981.846980342,543927.054191735,475902.94905936
376100,29,573,2630,617,1071,3.3669,-118.37,34.15,19359.8182778048,15920.0928264406,194981.846980342,543927.054191735,475902.94905936
320600,42,523,2358,546,1065,3.1289,-118.38,34.16,19661.202388388,17352.4815996772,196421.399232997,542484.198625837,474460.010964087
365900,36,579,2933,619,1115,4.3036,-118.38,34.15,18776.2420146818,16604.6645420071,195517.139673148,543323.335238982,475300.969189294
394400,29,642,3110,650,1212,4.2031,-118.39,34.15,18220.5438175696,17311.1515553651,196055.362189534,542720.434687004,474699.939580071
425000,29,183,917,181,379,3.4612,-118.39,34.15,18220.5438175696,17311.1515553651,196055.362189534,542720.434687004,474699.939580071
256300,20,987,4084,1062,1637,3.2388,-118.39,34.16,19131.2901707449,18029.6108296702,196957.088134358,541880.438242366,473857.988018435
369100,31,846,3881,909,1535,3.0398,-118.4,34.15,17695.3503042106,18036.9788554929,196596.49046159,542118.355272648,474099.863851985
425900,33,869,4032,868,1695,4.3468,-118.41,34.15,17203.4554818636,18779.9041128849,197140.500556429,541517.099741177,473500.745637905
371400,48,126,680,131,268,4.615,-118.42,34.15,16747.7936324587,19537.9769852943,197687.368677831,540916.670846297,472902.588583295
372300,18,333,1880,420,681,4.3214,-118.42,34.15,16747.7936324587,19537.9769852943,197687.368677831,540916.670846297,472902.588583295
355900,31,360,1861,430,736,5.2853,-118.42,34.15,16747.7936324587,19537.9769852943,197687.368677831,540916.670846297,472902.588583295
341700,17,59,277,70,119,4.0208,-118.42,34.16,17734.5067248232,20177.0596421932,198581.494874865,540074.089985712,472057.650833981
375000,46,6,54,9,20,0.536,-118.42,34.16,17734.5067248232,20177.0596421932,198581.494874865,540074.089985712,472057.650833981
380400,41,417,2394,500,837,4.3889,-118.4,34.15,17695.3503042106,18036.9788554929,196596.49046159,542118.355272648,474099.863851985
374500,44,484,2515,510,967,5.0754,-118.4,34.15,17695.3503042106,18036.9788554929,196596.49046159,542118.355272648,474099.863851985
364700,24,830,3891,866,1568,4.1656,-118.41,34.15,17203.4554818636,18779.9041128849,197140.500556429,541517.099741177,473500.745637905
424000,46,258,1628,259,500,6.083,-118.41,34.15,17203.4554818636,18779.9041128849,197140.500556429,541517.099741177,473500.745637905
295200,30,320,1376,317,629,3.6823,-118.36,34.14,19162.9022757868,14489.7702173956,193542.297774991,545369.98715252,477345.963852207
197900,8,1411,4382,1560,2138,3.5714,-118.37,34.14,18527.3430303134,15183.077686949,194077.187318633,544766.309151814,476744.026496205
367700,21,1094,4670,1161,1914,3.7986,-118.37,34.14,18527.3430303134,15183.077686949,194077.187318633,544766.309151814,476744.026496205
386700,42,224,1253,225,492,7.7112,-118.38,34.14,17916.598690194,15899.4971800192,194615.031108821,544163.447647849,476143.036830258
309200,19,960,5076,1034,2021,5.5683,-118.39,34.14,17333.2925444556,16636.04304901,195155.804715153,543561.405363696,475542.998453692
373500,36,659,2696,713,905,3.1146,-118.39,34.15,18220.5438175696,17311.1515553651,196055.362189534,542720.434687004,474699.939580071
385900,39,278,1610,278,511,4.3333,-118.35,34.13,19073.7059595984,13062.215616975,192102.753296148,546812.997396533,478789.055228431
409600,41,638,3257,679,1237,4.2415,-118.34,34.12,19093.7547319338,11638.4735296065,190663.215273124,548256.084813073,480232.22307496
495600,36,1130,6871,1180,2216,8.0499,-118.36,34.13,18388.9203178208,13765.9129875437,192637.232590046,546209.359872965,478187.159830016
396400,23,478,1883,512,774,3.5096,-118.37,34.14,18527.3430303134,15183.077686949,194077.187318633,544766.309151814,476744.026496205
483800,40,357,1965,354,666,6.0876,-118.38,34.14,17916.598690194,15899.4971800192,194615.031108821,544163.447647849,476143.036830258
399300,52,264,1695,281,595,6.0678,-118.4,34.14,16780.286212649,17390.1581669492,195699.483844887,542960.185030802,474943.914978318
360700,45,88,417,89,187,5.1377,-118.4,34.14,16780.286212649,17390.1581669492,195699.483844887,542960.185030802,474943.914978318
497600,33,130,778,143,258,5.738,-118.41,34.14,16260.6713774665,18159.6538667724,196246.044344676,542359.78938897,474345.790028408
274600,52,387,2298,406,1203,5.5291,-118.22,34.14,29676.6840584487,9999.70714556133,186378.031487478,553905.70624606,485870.608273391
247700,52,239,1388,271,735,3.7404,-118.22,34.14,29676.6840584487,9999.70714556133,186378.031487478,553905.70624606,485870.608273391
293900,52,620,3800,646,1842,5.5524,-118.2,34.14,31324.1807607127,10555.4619778704,185406.279705901,555137.689004797,487102.958543167
257900,46,456,2387,488,1181,3.6058,-118.19,34.14,32155.8444505945,10939.526029244,184925.473354926,555754.838891404,487720.467973084
291500,38,297,1826,300,793,5.2962,-118.19,34.14,32155.8444505945,10939.526029244,184925.473354926,555754.838891404,487720.467973084
175000,39,91,277,89,182,2.3958,-118.23,34.14,28861.754729094,9840.0183290127,186868.924184124,553290.878546104,485255.774223522
258100,50,644,3657,708,1725,5.5456,-118.22,34.14,29676.6840584487,9999.70714556133,186378.031487478,553905.70624606,485870.608273391
272400,35,543,2983,526,1614,5.7794,-118.22,34.13,29183.9312558406,8917.85064657698,185437.145158883,554733.196220107,486698.096723207
204200,52,390,2090,466,1219,4.0909,-118.2,34.14,31324.1807607127,10555.4619778704,185406.279705901,555137.689004797,487102.958543167
186500,44,387,1681,407,1105,3.2222,-118.21,34.14,30497.6509744343,10240.023533315,185890.47455461,554521.310595694,486486.337513652
189800,25,588,1908,628,1412,2.2267,-118.21,34.14,30497.6509744343,10240.023533315,185890.47455461,554521.310595694,486486.337513652
217000,51,371,1941,378,1012,3.9375,-118.2,34.14,31324.1807607127,10555.4619778704,185406.279705901,555137.689004797,487102.958543167
209200,47,498,2525,523,1514,4.3359,-118.19,34.14,32155.8444505945,10939.526029244,184925.473354926,555754.838891404,487720.467973084
180400,52,434,2012,458,1314,3.925,-118.19,34.13,31701.9355889443,9960.39526721334,183976.987239733,556579.80475943,488545.047379348
193600,52,438,2035,459,2589,3.5349,-118.2,34.13,30857.9397763302,9536.93061341693,184460.322309207,555963.495346566,487928.506483719
214200,52,570,2465,611,1433,3.25,-118.21,34.13,30018.4746708349,9186.54310732412,184947.050523277,555347.958307596,487312.855137626
173800,47,366,1585,420,949,2.7098,-118.22,34.13,29183.9312558406,8917.85064657698,185437.145158883,554733.196220107,486698.096723207
178100,52,162,791,174,501,3.3542,-118.22,34.13,29183.9312558406,8917.85064657698,185437.145158883,554733.196220107,486698.096723207
182100,52,452,2228,475,1311,3.5341,-118.18,34.13,32550.1096710352,10448.0552853478,183497.07213218,557196.883976765,489162.474454535
165100,52,283,1081,311,904,1.9219,-118.18,34.12,32140.3688952486,9548.41042876352,182547.880526358,558022.006340195,489987.223246155
167900,45,471,2397,488,1569,4.21,-118.18,34.12,32140.3688952486,9548.41042876352,182547.880526358,558022.006340195,489987.223246155
169200,35,605,2568,672,1696,2.9154,-118.17,34.12,33003.0834795822,10140.1114871864,182068.872259718,558639.015493805,490604.568726557
173400,29,655,2640,737,1795,2.369,-118.18,34.12,32140.3688952486,9548.41042876352,182547.880526358,558022.006340195,489987.223246155
232000,30,725,3376,720,1990,3.7813,-118.17,34.12,33003.0834795822,10140.1114871864,182068.872259718,558639.015493805,490604.568726557
198000,50,293,1309,302,883,3.1287,-118.19,34.13,31701.9355889443,9960.39526721334,183976.987239733,556579.80475943,488545.047379348
162500,52,163,679,132,483,4.2344,-118.19,34.12,31280.9838869361,9012.13514431029,183030.340780431,557405.765325163,489370.76173541
146400,41,583,2591,682,2366,2.3071,-118.19,34.12,31280.9838869361,9012.13514431029,183030.340780431,557405.765325163,489370.76173541
170600,44,282,1219,324,1036,4.0417,-118.19,34.12,31280.9838869361,9012.13514431029,183030.340780431,557405.765325163,489370.76173541
172100,36,709,2833,720,2148,2.7012,-118.19,34.12,31280.9838869361,9012.13514431029,183030.340780431,557405.765325163,489370.76173541
196400,30,795,3369,824,2032,4.0052,-118.2,34.13,30857.9397763302,9536.93061341693,184460.322309207,555963.495346566,487928.506483719
173600,50,574,2929,588,1931,3.3438,-118.2,34.13,30857.9397763302,9536.93061341693,184460.322309207,555963.495346566,487928.506483719
167600,52,406,1580,426,1462,3.3326,-118.2,34.12,30425.2106043256,8541.73141098344,183516.225791893,556790.295005676,488755.187545574
162000,41,453,1908,503,1557,2.9194,-118.2,34.12,30425.2106043256,8541.73141098344,183516.225791893,556790.295005676,488755.187545574
173900,52,321,1590,360,1127,3.4625,-118.21,34.12,29573.3625983927,8148.61514058341,184005.508426025,556175.597946807,488140.504039962
175800,41,498,1904,514,1666,3.6845,-118.21,34.12,29573.3625983927,8148.61514058341,184005.508426025,556175.597946807,488140.504039962
190000,52,361,1301,389,1189,2.5139,-118.21,34.12,29573.3625983927,8148.61514058341,184005.508426025,556175.597946807,488140.504039962
171300,52,186,678,173,791,4.0625,-118.2,34.11,30027.4421082387,7579.06112147246,182574.019021976,557618.083563627,489582.995988746
162900,46,993,3659,1068,4153,2.5211,-118.2,34.11,30027.4421082387,7579.06112147246,182574.019021976,557618.083563627,489582.995988746
156400,52,480,1901,525,1856,3,-118.2,34.11,30027.4421082387,7579.06112147246,182574.019021976,557618.083563627,489582.995988746
155600,44,407,1565,398,1500,2.8125,-118.2,34.12,30425.2106043256,8541.73141098344,183516.225791893,556790.295005676,488755.187545574
176900,46,813,3387,820,2833,2.987,-118.19,34.12,31280.9838869361,9012.13514431029,183030.340780431,557405.765325163,489370.76173541
150000,40,315,1266,348,1032,2.1667,-118.19,34.11,30894.3365502219,8105.58743614903,182085.562669642,558232.716173319,490197.605305946
167700,35,679,2524,749,2487,2.4932,-118.19,34.12,31280.9838869361,9012.13514431029,183030.340780431,557405.765325163,489370.76173541
183800,33,298,1523,391,753,2.6591,-118.18,34.11,31764.2854450585,8698.00470394308,181600.535698595,558848.120360038,490813.103071093
152200,44,344,1346,398,1204,2.3984,-118.18,34.11,31764.2854450585,8698.00470394308,181600.535698595,558848.120360038,490813.103071093
169300,38,322,1158,309,1051,2.286,-118.19,34.11,30894.3365502219,8105.58743614903,182085.562669642,558232.716173319,490197.605305946
143800,26,437,1638,457,1155,3.4227,-118.19,34.11,30894.3365502219,8105.58743614903,182085.562669642,558232.716173319,490197.605305946
153900,42,378,1577,379,1317,3.2121,-118.19,34.1,30543.2963826184,7256.40250788133,181142.682141367,559060.652909457,491025.572386448
185700,36,500,1441,534,1809,2.1793,-118.2,34.11,30027.4421082387,7579.06112147246,182574.019021976,557618.083563627,489582.995988746
166300,37,545,2040,611,1698,1.9355,-118.2,34.11,30027.4421082387,7579.06112147246,182574.019021976,557618.083563627,489582.995988746
154500,30,1163,3643,1197,4336,2.07,-118.2,34.1,29666.0406016349,6663.03395474305,181633.731408086,558446.856622846,490411.926104205
228200,32,533,2759,499,1661,4.3812,-118.21,34.11,29163.8745093268,7133.03198525701,183065.877300277,557004.22509166,488969.278476101
218300,40,330,1684,316,795,5.2723,-118.21,34.1,28791.5304321056,6150.87181160642,182128.186723144,557833.835341499,489799.17273258
186800,47,1106,5077,1271,3348,3.0377,-118.21,34.1,28791.5304321056,6150.87181160642,182128.186723144,557833.835341499,489799.17273258
252100,35,764,4003,788,2785,4.1213,-118.22,34.1,27920.023877847,5741.68834937674,182626.020416631,557221.591629714,489187.31563332
143800,38,229,1051,249,799,2.712,-118.23,34.1,27051.8112443606,5458.69075001506,183127.204931467,556610.128059816,488576.358180085
152900,46,553,2483,587,2121,2.2788,-118.23,34.1,27051.8112443606,5458.69075001506,183127.204931467,556610.128059816,488576.358180085
241700,36,535,2000,533,1234,3.7437,-118.21,34.1,28791.5304321056,6150.87181160642,182128.186723144,557833.835341499,489799.17273258
148200,34,382,1660,412,1678,2.7708,-118.21,34.09,28457.7883901273,5221.03102171044,181192.466822276,558664.424316602,490630.1811269
